instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d16-c2-h4-s21864827,8,1,16,4,all_pair_lexicographic,lexicographic,46,232,0.19827586206896552,0.8017241379310345,0.20713930006604642,1.2870621999027207,0.16093961898787992,0.8390603810121201
d16-c2-h4-s21864827,8,2,16,4,all_pair_product,lexicographic,46,232,0.19827586206896552,0.8017241379310345,0.20179079996887594,0.7761611000169069,0.2599857168369819,0.7400142831630181
d16-c2-h4-s21864827,8,2,16,4,all_pair_lexicographic,lexicographic,46,232,0.19827586206896552,0.8017241379310345,0.20510760007891804,0.7761611000169069,0.26425905662426297,0.735740943375737
d16-c2-h4-s21864832,8,0,16,4,all_pair_product,lexicographic,103,233,0.44206008583690987,0.5579399141630901,0.39375759998802096,0.7832699000136927,0.5027099853845239,0.49729001461547606
d16-c2-h4-s21864832,8,0,16,4,all_pair_lexicographic,lexicographic,103,233,0.44206008583690987,0.5579399141630901,0.3888134000590071,0.7832699000136927,0.4963977296359915,0.5036022703640085
d16-c2-h4-s21864832,8,1,16,4,all_pair_product,lexicographic,120,233,0.5150214592274678,0.4849785407725322,0.5039792000316083,0.7264632000587881,0.693743605995217,0.306256394004783
d16-c2-h4-s21864832,8,1,16,4,all_pair_lexicographic,lexicographic,103,233,0.44206008583690987,0.5579399141630901,0.4058657999848947,0.7264632000587881,0.5586873498231577,0.4413126501768423
d16-c2-h4-s21864832,8,2,16,4,all_pair_product,lexicographic,120,233,0.5150214592274678,0.4849785407725322,0.451751499902457,0.7277216999791563,0.620775084644853,0.379224915355147
d16-c2-h4-s21864832,8,2,16,4,all_pair_lexicographic,lexicographic,103,233,0.44206008583690987,0.5579399141630901,0.4789963000221178,0.7277216999791563,0.6582135726278843,0.34178642737211573
d16-c2-h6-s21866817,8,0,16,6,all_pair_product,lexicographic,1065,224,4.754464285714286,-3.7544642857142856,4.6267555999802426,0.8854673000751063,5.22521339815462,-4.22521339815462
d16-c2-h6-s21866817,8,0,16,6,all_pair_lexicographic,lexicographic,1065,224,4.754464285714286,-3.7544642857142856,4.622419900028035,0.8854673000751063,5.220316887632052,-4.220316887632052
d16-c2-h6-s21866817,8,1,16,6,all_pair_product,lexicographic,1067,224,4.763392857142857,-3.7633928571428568,4.435988100012764,0.8820134000852704,5.029388555303022,-4.029388555303022
d16-c2-h6-s21866817,8,1,16,6,all_pair_lexicographic,lexicographic,1065,224,4.754464285714286,-3.7544642857142856,4.492996799992397,0.8820134000852704,5.09402328758047,-4.09402328758047
d16-c2-h6-s21866817,8,2,16,6,all_pair_product,lexicographic,1068,224,4.767857142857143,-3.7678571428571432,4.704575799987651,0.941577999969013,4.996480164301287,-3.9964801643012873
d16-c2-h6-s21866817,8,2,16,6,all_pair_lexicographic,lexicographic,1065,224,4.754464285714286,-3.7544642857142856,4.705230499967001,0.941577999969013,4.997175486387584,-3.997175486387584
d16-c2-h6-s21866822,8,0,16,6,all_pair_product,lexicographic,165,245,0.673469387755102,0.326530612244898,0.7129044000757858,1.2998035999480635,0.548470861370342,0.45152913862965804
d16-c2-h6-s21866822,8,0,16,6,all_pair_lexicographic,lexicographic,164,245,0.6693877551020408,0.33061224489795915,0.7707776000024751,1.2998035999480635,0.5929954341050242,0.4070045658949758
d16-c2-h6-s21866822,8,1,16,6,all_pair_product,lexicographic,165,245,0.673469387755102,0.326530612244898,0.7071323998970911,0.940867199911736,0.7515751425529853,0.2484248574470147
d16-c2-h6-s21866822,8,1,16,6,all_pair_lexicographic,lexicographic,164,245,0.6693877551020408,0.33061224489795915,0.713313200045377,0.940867199911736,0.7581444013696024,0.24185559863039763
d16-c2-h6-s21866822,8,2,16,6,all_pair_product,lexicographic,164,245,0.6693877551020408,0.33061224489795915,0.6952376000117511,0.9684890999924392,0.7178579500968867,0.2821420499031133
d16-c2-h6-s21866822,8,2,16,6,all_pair_lexicographic,lexicographic,164,245,0.6693877551020408,0.33061224489795915,0.8729259000392631,0.9684890999924392,0.9013275420921907,0.09867245790780932
d16-c2-h6-s21866827,8,0,16,6,all_pair_product,lexicographic,1241,231,5.372294372294372,-4.372294372294372,5.691966100013815,1.1951250000856817,4.762653362289085,-3.762653362289085
d16-c2-h6-s21866827,8,0,16,6,all_pair_lexicographic,lexicographic,1028,231,4.45021645021645,-3.45021645021645,4.718950300011784,1.1951250000856817,3.948499361718205,-2.948499361718205
d16-c2-h6-s21866827,8,1,16,6,all_pair_product,lexicographic,1241,231,5.372294372294372,-4.372294372294372,5.849066999973729,0.9918866000371054,5.896910997441564,-4.896910997441564
d16-c2-h6-s21866827,8,1,16,6,all_pair_lexicographic,lexicographic,1028,231,4.45021645021645,-3.45021645021645,4.911702599958517,0.9918866000371054,4.951879176283635,-3.9518791762836347
d16-c2-h6-s21866827,8,2,16,6,all_pair_product,lexicographic,1239,231,5.363636363636363,-4.363636363636363,5.620890700025484,1.0588275999762118,5.308598585975437,-4.308598585975437
d16-c2-h6-s21866827,8,2,16,6,all_pair_lexicographic,lexicographic,1028,231,4.45021645021645,-3.45021645021645,4.7233674000017345,1.0588275999762118,4.4609409502622075,-3.4609409502622075
d16-c2-h6-s21866832,8,0,16,6,all_pair_product,lexicographic,3079,206,14.946601941747574,-13.946601941747574,12.613917900016531,1.1491008999291807,10.977206527985427,-9.977206527985427
d16-c2-h6-s21866832,8,0,16,6,all_pair_lexicographic,lexicographic,2946,206,14.300970873786408,-13.300970873786408,10.880165099981241,1.1491008999291807,9.468415785464781,-8.468415785464781
d16-c2-h6-s21866832,8,1,16,6,all_pair_product,lexicographic,3126,206,15.174757281553399,-14.174757281553399,12.948831199901178,1.1527895999606699,11.232605846151769,-10.232605846151769
d16-c2-h6-s21866832,8,1,16,6,all_pair_lexicographic,lexicographic,2946,206,14.300970873786408,-13.300970873786408,11.874234599992633,1.1527895999606699,10.300435222869595,-9.300435222869595
