instance_id,block_size,tie_repetition,order,hidden_rows,guided_policy,baseline,guided_nodes,baseline_nodes,node_ratio_guided_over_baseline,node_reduction_fraction,guided_seconds,baseline_seconds,time_ratio_guided_over_baseline,time_reduction_fraction
d20-c0-h6-s22266818,4,0,20,6,all_pair_lexicographic,lexicographic,35852,2186,16.400731930466605,-15.400731930466605,18.48816700000316,0.9571354000363499,19.31614586536139,-18.31614586536139
d20-c0-h6-s22266818,4,1,20,6,all_pair_lexicographic,lexicographic,35852,2186,16.400731930466605,-15.400731930466605,19.03312460007146,0.9357043999480084,20.34095874843489,-19.34095874843489
d20-c0-h6-s22266818,4,2,20,6,all_pair_lexicographic,lexicographic,35852,2186,16.400731930466605,-15.400731930466605,19.785381700028665,1.047063000034541,18.896075689214477,-17.896075689214477
d20-c1-h4-s22264816,2,0,20,4,all_pair_lexicographic,lexicographic,9537,3740,2.55,-1.5499999999999998,1.5193700999952853,0.5110648999689147,2.972949424011902,-1.9729494240119019
d20-c1-h4-s22264816,2,1,20,4,all_pair_lexicographic,lexicographic,9537,3740,2.55,-1.5499999999999998,1.6162926000542939,0.5106851999880746,3.164948974616921,-2.164948974616921
d20-c1-h4-s22264816,2,2,20,4,all_pair_lexicographic,lexicographic,9537,3740,2.55,-1.5499999999999998,1.586839499999769,0.5209370999364182,3.046124954804423,-2.046124954804423
d20-c1-h4-s22264816,4,0,20,4,all_pair_lexicographic,lexicographic,6305,2500,2.522,-1.5219999999999998,3.2158386999508366,1.393334100022912,2.308016935706917,-1.3080169357069171
d20-c1-h4-s22264816,4,1,20,4,all_pair_lexicographic,lexicographic,6305,2500,2.522,-1.5219999999999998,3.2086690000724047,1.3443552000680938,2.386771740020703,-1.386771740020703
d20-c1-h4-s22264816,4,2,20,4,all_pair_lexicographic,lexicographic,6305,2500,2.522,-1.5219999999999998,3.295945000019856,1.2938541000476107,2.547385365860473,-1.5473853658604728
d20-c1-h4-s22264816,8,0,20,4,all_pair_lexicographic,lexicographic,44,242,0.18181818181818182,0.8181818181818181,0.4728413999546319,2.4764246999984607,0.1909371199354157,0.8090628800645843
d20-c1-h4-s22264816,8,1,20,4,all_pair_lexicographic,lexicographic,44,242,0.18181818181818182,0.8181818181818181,0.47324089996982366,2.4219627999700606,0.19539561052534485,0.8046043894746552
d20-c1-h4-s22264816,8,2,20,4,all_pair_lexicographic,lexicographic,44,242,0.18181818181818182,0.8181818181818181,0.5144529000390321,2.4881413999246433,0.206761922796917,0.793238077203083
d20-c1-h4-s22264819,2,0,20,4,all_pair_lexicographic,lexicographic,5834,4151,1.4054444712117562,-0.4054444712117562,0.9144119000993669,0.55463290004991,1.6486795139939974,-0.6486795139939974
d20-c1-h4-s22264819,2,1,20,4,all_pair_lexicographic,lexicographic,5834,4151,1.4054444712117562,-0.4054444712117562,0.9493117000674829,0.5883736000396311,1.6134505355161075,-0.6134505355161075
d20-c1-h4-s22264819,2,2,20,4,all_pair_lexicographic,lexicographic,5834,4151,1.4054444712117562,-0.4054444712117562,0.9024354999419302,0.5238122999435291,1.7228222782077083,-0.7228222782077083
d20-c1-h4-s22264819,4,0,20,4,all_pair_lexicographic,lexicographic,3893,2763,1.408975750995295,-0.40897575099529493,1.908666200004518,1.3205900999018922,1.4453131218735582,-0.4453131218735582
d20-c1-h4-s22264819,4,1,20,4,all_pair_lexicographic,lexicographic,3893,2763,1.408975750995295,-0.40897575099529493,1.9258715000469238,1.3120700999861583,1.4678114378700047,-0.4678114378700047
